0.00	295.00	0.00	0.00
0.00	301.00	0.00	0.00
0.01	311.00	0.00	0.00
0.01	308.00	0.00	0.00
0.02	299.00	0.00	0.00
0.02	316.00	0.00	0.00
0.03	303.00	0.00	0.00
0.03	325.00	0.00	0.00
0.04	354.00	1.00	0.00
0.04	364.00	0.00	0.00
0.05	403.00	0.00	0.00
0.05	399.00	0.00	0.00
0.06	427.00	0.00	0.00
0.06	446.00	0.00	0.00
0.07	453.00	0.00	0.00
0.07	469.00	0.00	0.00
0.08	469.00	0.00	0.00
0.08	481.00	0.00	0.00
0.09	484.00	0.00	0.00
0.09	483.00	0.00	0.00
0.10	499.00	0.00	0.00
0.10	491.00	0.00	0.00
0.11	496.00	0.00	0.00
0.11	497.00	0.00	0.00
0.12	492.00	0.00	0.00
0.12	501.00	0.00	0.00
0.13	483.00	0.00	0.00
0.13	485.00	0.00	0.00
0.14	473.00	0.00	0.00
0.14	403.00	1.00	0.00
0.15	355.00	0.00	0.00
0.15	318.00	0.00	0.00
0.16	308.00	0.00	0.00
0.16	309.00	0.00	0.00
0.17	294.00	0.00	0.00
0.17	307.00	0.00	0.00
0.18	291.00	0.00	0.00
0.18	302.00	0.00	0.00
0.19	304.00	0.00	0.00
0.19	292.00	0.00	0.00
0.20	306.00	0.00	0.00
0.20	295.00	0.00	0.00
0.21	306.00	0.00	0.00
0.21	310.00	0.00	0.00
0.22	354.00	1.00	0.00
0.22	414.00	0.00	0.00
0.23	441.00	0.00	0.00
0.23	466.00	0.00	0.00
0.24	473.00	0.00	0.00
0.24	476.00	0.00	0.00
0.25	491.00	0.00	0.00
0.25	483.00	0.00	0.00
0.26	490.00	0.00	0.00
0.26	491.00	0.00	0.00
0.27	483.00	0.00	0.00
0.27	496.00	0.00	0.00
0.28	474.00	0.00	0.00
0.28	400.00	1.00	0.00
0.29	343.00	0.00	0.00
0.29	308.00	0.00	0.00
0.30	310.00	0.00	0.00
0.30	295.00	0.00	0.00
0.31	309.00	0.00	0.00
0.31	307.00	0.00	0.00
0.32	294.00	0.00	0.00
0.32	306.00	0.00	0.00
0.33	291.00	0.00	0.00
0.33	302.00	0.00	0.00
0.34	305.00	0.00	0.00
0.34	303.00	0.00	0.00
0.35	375.00	1.00	0.00
0.35	405.00	0.00	0.00
0.36	442.00	0.00	3.23
0.36	459.00	0.00	3.23
0.37	469.00	0.00	3.23
0.37	486.00	0.00	3.23
0.38	483.00	0.00	3.23
0.38	491.00	0.00	3.23
0.39	493.00	0.00	3.23
0.39	486.00	0.00	3.23
0.40	488.00	0.00	3.23
0.40	452.00	1.00	3.23
0.41	368.00	0.00	3.84
0.41	329.00	0.00	3.84
0.42	304.00	0.00	3.84
0.42	313.00	0.00	3.84
0.43	295.00	0.00	3.84
0.43	297.00	0.00	3.84
0.44	301.00	0.00	3.84
0.44	292.00	0.00	3.84
0.45	303.00	0.00	3.84
0.45	296.00	0.00	3.84
0.46	304.00	0.00	3.84
0.46	317.00	0.00	3.84
0.47	375.00	1.00	3.84
0.47	432.00	0.00	3.84
0.48	447.00	0.00	3.84
0.48	469.00	0.00	4.00
0.49	479.00	0.00	4.00
0.49	477.00	0.00	4.00
0.50	493.00	0.00	4.00
0.50	481.00	0.00	4.00
0.51	489.00	0.00	4.00
0.51	491.00	0.00	4.00
0.52	484.00	0.00	4.00
0.52	466.00	0.00	4.00
0.53	359.00	0.00	4.00
0.53	327.00	1.00	4.00
0.54	307.00	0.00	4.00
0.54	294.00	0.00	4.01
0.55	313.00	0.00	4.01
0.55	296.00	0.00	4.01
0.56	302.00	0.00	4.01
0.56	302.00	0.00	4.01
0.57	292.00	0.00	4.01
0.57	307.00	0.00	4.01
0.58	293.00	0.00	4.01
0.58	314.00	0.00	4.01
0.59	382.00	1.00	4.01
0.59	405.00	0.00	4.01
0.60	449.00	0.00	4.15
0.60	460.00	0.00	4.15
0.61	474.00	0.00	4.15
0.61	483.00	0.00	4.15
0.62	482.00	0.00	4.15
0.62	498.00	0.00	4.15
0.63	487.00	0.00	4.15
0.63	484.00	0.00	4.15
0.64	481.00	0.00	4.15
0.64	440.00	1.00	4.15
0.65	367.00	0.00	4.16
0.65	321.00	0.00	4.16
0.66	307.00	0.00	4.16
0.66	310.00	0.00	4.16
0.67	292.00	0.00	4.16
0.67	304.00	0.00	4.16
0.68	294.00	0.00	4.16
0.68	302.00	0.00	4.16
0.69	304.00	0.00	4.16
0.69	292.00	0.00	4.16
0.70	312.00	0.00	4.16
0.70	317.00	0.00	4.16
0.71	378.00	1.00	4.16
0.71	421.00	0.00	4.17
0.72	448.00	0.00	4.17
0.72	474.00	0.00	4.17
