0.00037	438.00	0	0.00
0.00166	444.00	0	0.00
0.00512	438.00	0	0.00
0.01075	446.00	0	0.00
0.01537	441.00	0	0.00
0.02106	451.00	0	0.00
0.02566	456.00	0	0.00
0.03021	456.00	0	0.00
0.03587	468.00	0	0.00
0.04045	462.00	0	0.00
0.04503	472.00	0	0.00
0.05068	466.00	0	0.00
0.05525	460.00	0	0.00
0.06090	455.00	0	0.00
0.06551	430.00	0	0.00
0.07014	397.00	0	0.00
0.07580	304.00	0	0.00
0.08041	259.00	0	0.00
0.08510	251.00	0	0.00
0.09079	234.00	0	0.00
0.09547	230.00	0	0.00
0.10015	225.00	0	0.00
0.10583	224.00	0	0.00
0.11045	234.00	0	0.00
0.11556	232.00	0	0.00
0.12021	252.00	0	0.00
0.12581	347.00	0	0.00
0.13042	397.00	1	0.00
0.13505	430.00	0	0.00
0.14075	445.00	0	0.00
0.14542	461.00	0	0.00
0.15004	457.00	0	0.00
0.15571	446.00	0	0.00
0.16042	442.00	0	0.00
0.16506	403.00	1	0.00
0.17074	292.00	0	0.00
0.17543	254.00	0	0.00
0.18102	243.00	0	0.00
0.18592	244.00	0	0.00
0.19090	242.00	0	0.00
0.19504	240.00	0	0.00
0.20062	236.00	0	0.00
0.20558	232.00	0	0.00
0.21058	243.00	0	0.00
0.21551	282.00	1	0.00
0.22047	377.00	0	0.00
0.22539	416.00	0	0.00
0.23046	435.00	0	0.00
0.23531	453.00	0	0.00
0.24037	452.00	0	0.00
0.24533	456.00	0	0.00
0.25017	446.00	0	0.00
0.25515	423.00	0	0.00
0.26040	355.00	1	0.00
0.26532	265.00	0	0.00
0.27030	253.00	0	0.00
0.27521	242.00	0	0.00
0.28110	227.00	0	0.00
0.28590	229.00	0	0.00
0.29073	225.00	0	0.00
0.29546	233.00	0	0.00
0.30025	236.00	0	0.00
0.30513	255.00	0	0.00
0.31099	373.00	0	0.00
0.31579	408.00	1	0.00
0.32062	439.00	0	0.00
0.32545	451.00	0	0.00
0.33027	454.00	0	0.00
0.33504	459.00	0	0.00
0.34092	444.00	0	0.00
0.34565	437.00	0	0.00
0.35039	383.00	1	0.00
0.35516	278.00	0	0.00
0.36099	254.00	0	0.00
0.36584	241.00	0	0.00
0.37070	243.00	0	0.00
