2.00241	402.00	0	0.00
2.00373	382.00	0	0.00
2.00506	353.00	0	0.00
2.00633	330.00	0	0.00
2.00760	312.00	0	0.00
2.00886	297.00	0	0.00
2.01016	286.00	0	0.00
2.01150	276.00	0	0.00
2.01284	270.00	0	0.00
2.01411	265.00	0	0.00
2.01541	260.00	0	0.00
2.01674	257.00	0	0.00
2.01808	254.00	0	0.00
2.01935	253.00	0	0.00
2.02066	251.00	0	0.00
2.02202	250.00	0	0.00
2.02339	247.00	0	0.00
2.02466	246.00	0	0.00
2.02595	245.00	0	0.00
2.02758	243.00	0	0.00
2.02896	244.00	0	0.00
2.03023	242.00	0	0.00
2.03152	242.00	0	0.00
2.03282	243.00	0	0.00
2.03415	240.00	0	0.00
2.03550	242.00	0	0.00
2.03677	242.00	0	0.00
2.03806	244.00	0	0.00
2.03940	243.00	0	0.00
2.04073	244.00	0	0.00
2.04200	245.00	0	0.00
2.04329	251.00	0	0.00
2.04462	256.00	0	0.00
2.04595	258.00	0	0.00
2.04722	266.00	0	0.00
2.04851	275.00	0	0.00
2.04984	300.00	1	0.00
2.05117	321.00	0	0.00
2.05244	345.00	0	0.00
2.05374	363.00	0	0.00
2.05509	379.00	0	0.00
2.05661	398.00	0	0.00
2.05797	408.00	0	0.00
2.05927	417.00	0	0.00
2.06062	429.00	0	0.00
2.06196	430.00	0	0.00
2.06325	440.00	0	0.00
2.06459	446.00	0	0.00
2.06592	449.00	0	0.00
2.06725	453.00	0	0.00
2.06858	457.00	0	0.00
2.07016	457.00	0	0.00
2.07154	463.00	0	0.00
2.07287	463.00	0	0.00
2.07413	462.00	0	0.00
2.07545	467.00	0	0.00
2.07687	466.00	0	0.00
2.07825	233.00	0	0.00
2.07961	462.00	0	0.00
2.08091	461.00	0	0.00
2.08292	456.00	0	0.00
2.08433	453.00	0	0.00
2.08566	449.00	0	0.00
2.08713	442.00	0	0.00
2.08855	436.00	0	0.00
2.08998	424.00	0	0.00
2.09134	405.00	1	0.00
2.09264	373.00	0	0.00
2.09400	342.00	0	0.00
2.09540	316.00	0	0.00
2.09675	299.00	0	0.00
2.09805	286.00	0	0.00
2.09945	278.00	0	0.00
2.10083	271.00	0	0.00
2.10216	267.00	0	0.00
2.10368	263.00	0	0.00
2.10511	260.00	0	0.00
2.10650	261.00	0	0.00
2.10791	257.00	0	0.00
2.10949	257.00	0	0.00
2.11105	255.00	0	0.00
2.11237	254.00	0	0.00
2.11381	253.00	0	0.00
2.11563	252.00	0	0.00
2.11719	250.00	0	0.00
2.11868	251.00	0	0.00
2.12058	250.00	0	0.00
2.12242	252.00	0	0.00
2.12395	253.00	0	0.00
2.12532	253.00	0	0.00
2.12684	254.00	0	0.00
2.12848	257.00	0	0.00
2.13026	257.00	0	0.00
2.13174	448.00	0	0.00
2.13346	264.00	0	0.00
2.13535	277.00	0	0.00
2.13686	290.00	0	0.00
2.13824	307.00	1	0.00
2.13982	327.00	0	0.00
2.14123	344.00	0	0.00
2.14273	361.00	0	0.00
2.14414	373.00	0	0.00
2.14675	390.00	0	0.00
2.14954	407.00	0	0.00
2.15324	423.00	0	0.00
2.15644	432.00	0	0.00
2.15923	439.00	0	0.00
2.16240	443.00	0	0.00
2.16517	443.00	0	0.00
2.16819	444.00	0	0.00
2.17065	439.00	0	0.00
2.17363	431.00	0	0.00
2.17643	424.00	1	0.00
2.18016	393.00	0	0.00
2.18297	334.00	0	0.00
2.18689	288.00	0	0.00
2.18939	272.00	0	0.00
2.19241	261.00	0	0.00
2.19516	254.00	0	0.00
2.19851	250.00	0	0.00
2.20101	248.00	0	0.00
2.20361	246.00	0	0.00
2.20612	244.00	0	0.00
2.20868	244.00	0	0.00
2.21122	242.00	0	0.00
2.21372	242.00	0	0.00
2.21618	245.00	0	0.00
2.21866	248.00	0	0.00
2.22116	253.00	0	0.00
2.22370	263.00	0	0.00
2.22657	290.00	1	0.00
2.22920	336.00	0	0.00
2.23174	376.00	0	0.00
2.23415	401.00	0	0.00
2.23670	424.00	0	0.00
2.23920	435.00	0	0.00
2.24161	446.00	0	0.00
2.24412	458.00	0	0.00
2.24662	461.00	0	0.00
2.24904	465.00	0	0.00
2.25153	468.00	0	0.00
2.25391	464.00	0	0.00
2.25643	469.00	0	0.00
2.25902	463.00	0	0.00
2.26187	459.00	0	0.00
2.26459	448.00	0	0.00
2.26741	427.00	1	0.00
2.27013	366.00	0	0.00
2.27299	310.00	0	0.00
2.27570	284.00	0	0.00
2.27838	271.00	0	0.00
2.28117	265.00	0	0.00
2.28404	262.00	0	0.00
2.28690	253.00	0	0.00
2.28961	257.00	0	0.00
2.29240	256.00	0	0.00
2.29525	255.00	0	0.00
2.29789	256.00	0	0.00
2.30097	255.00	0	0.00
2.30376	257.00	0	0.00
2.30651	260.00	0	0.00
2.30962	264.00	0	5.68
2.31248	280.00	0	5.68
2.31547	314.00	1	5.68
2.31843	351.00	0	5.68
2.32158	381.00	0	5.68
2.32458	402.00	0	5.68
2.32802	417.00	0	5.68
2.33092	427.00	0	5.68
2.33361	436.00	0	5.68
2.33628	443.00	0	5.68
2.33952	445.00	0	5.68
2.34286	453.00	0	5.68
2.34606	444.00	0	5.68
2.34912	438.00	0	5.68
2.35218	434.00	0	5.68
2.35508	419.00	0	5.68
2.35872	364.00	1	5.68
2.36201	305.00	0	5.68
2.36512	278.00	0	5.68
2.36806	264.00	0	5.68
2.37146	255.00	0	5.68
2.37457	253.00	0	5.68
2.37764	248.00	0	5.68
2.38052	246.00	0	5.68
2.38317	244.00	0	5.68
2.38574	244.00	0	5.68
2.38818	244.00	0	5.68
2.39088	243.00	0	5.68
2.39329	245.00	0	5.68
2.39586	248.00	0	5.68
2.39844	252.00	0	5.68
2.40088	262.00	0	5.68
2.40348	280.00	1	5.68
2.40599	325.00	0	5.68
2.40900	371.00	0	5.68
2.41162	403.00	0	5.65
2.41419	422.00	0	5.65
2.41706	439.00	0	5.65
2.41975	451.00	0	5.65
2.42228	458.00	0	5.65
2.42477	463.00	0	5.65
2.42720	466.00	0	5.65
2.42974	467.00	0	5.65
2.43222	467.00	0	5.65
2.43471	465.00	0	5.65
2.43731	457.00	0	5.65
2.43984	455.00	0	5.65
2.44237	446.00	0	5.65
2.44488	426.00	1	5.65
2.44743	373.00	0	5.65
2.44988	316.00	0	5.65
2.45243	289.00	0	5.65
2.45501	275.00	0	5.65
2.45757	268.00	0	5.65
2.46013	262.00	0	5.65
2.46268	259.00	0	5.65
2.46517	259.00	0	5.65
2.46775	256.00	0	5.65
2.47025	256.00	0	5.65
2.47271	254.00	0	5.65
2.47524	256.00	0	5.65
2.47780	255.00	0	5.65
2.48031	256.00	0	5.65
2.48286	258.00	0	5.65
2.48536	261.00	0	5.65
2.48778	265.00	0	5.65
2.49030	276.00	0	5.65
2.49281	305.00	1	5.65
2.49533	338.00	0	5.65
2.49785	366.00	0	5.65
2.50038	389.00	0	5.65
2.50294	404.00	0	5.65
2.50545	416.00	0	5.65
2.50797	425.00	0	5.65
2.51052	433.00	0	5.65
2.51307	438.00	0	5.64
2.51560	441.00	0	5.64
2.51811	446.00	0	5.64
2.52063	445.00	0	5.64
2.52316	446.00	0	5.64
2.52562	446.00	0	5.64
2.52805	438.00	0	5.64
2.53064	430.00	0	5.64
2.53314	415.00	1	5.64
2.53565	378.00	0	5.64
2.53817	500.00	0	5.64
2.53956	307.00	0	5.64
2.54091	291.00	0	5.64
2.54343	273.00	0	5.64
2.54595	265.00	0	5.64
2.54844	259.00	0	5.64
2.55100	255.00	0	5.64
2.55348	252.00	0	5.64
2.55590	249.00	0	5.64
2.55836	246.00	0	5.64
2.56088	245.00	0	5.64
2.56340	244.00	0	5.64
2.56587	242.00	0	5.64
2.56831	243.00	0	5.64
2.57082	245.00	0	5.64
2.57336	248.00	0	5.64
2.57587	253.00	0	5.64
2.57834	261.00	0	5.64
2.58087	277.00	1	5.64
2.58341	320.00	0	5.64
2.58589	363.00	0	5.64
2.58833	396.00	0	5.64
2.59088	418.00	0	5.64
2.59338	433.00	0	5.64
2.59588	447.00	0	5.64
2.59834	455.00	0	5.64
2.60089	462.00	0	5.64
2.60343	465.00	0	5.64
2.60592	468.00	0	5.64
2.60837	471.00	0	5.64
2.61089	467.00	0	5.64
2.61357	465.00	0	5.64
2.61605	460.00	0	5.64
2.61851	452.00	0	5.64
2.62100	440.00	0	5.64
2.62364	406.00	1	5.64
2.62612	342.00	0	5.64
2.62861	302.00	0	5.64
2.63122	281.00	0	5.64
2.63380	270.00	0	5.64
2.63634	266.00	0	5.64
2.63889	262.00	0	5.64
2.64137	260.00	0	5.64
2.64382	258.00	0	5.64
2.64635	256.00	0	5.64
2.64882	254.00	0	5.64
2.65133	255.00	0	5.64
2.65384	254.00	0	5.64
2.65634	254.00	0	5.64
2.65884	254.00	0	5.64
2.66130	258.00	0	5.64
2.66386	262.00	0	5.64
2.66635	264.00	0	5.64
2.66886	280.00	0	5.64
2.67143	311.00	1	5.64
2.67391	343.00	0	5.64
2.67637	369.00	0	5.64
2.67890	391.00	0	5.64
2.68153	407.00	0	5.64
2.68409	418.00	0	5.64
2.68665	429.00	0	5.64
2.68922	434.00	0	5.64
2.69182	436.00	0	5.64
2.69428	444.00	0	5.64
2.69682	445.00	0	5.64
2.70006	446.00	0	5.64
2.70265	444.00	0	5.64
2.70520	439.00	0	5.64
2.70772	431.00	0	5.64
2.71023	417.00	1	5.64
2.71277	387.00	0	5.64
2.71536	333.00	0	5.65
2.71785	298.00	0	5.65
2.72040	278.00	0	5.65
2.72294	267.00	0	5.65
2.72549	260.00	0	5.65
2.72800	255.00	0	5.65
2.73046	251.00	0	5.65
2.73298	248.00	0	5.65
2.73556	246.00	0	5.65
2.73806	244.00	0	5.65
2.74060	241.00	0	5.65
2.74311	242.00	0	5.65
2.74559	241.00	0	5.65
2.74809	242.00	0	5.65
2.75068	245.00	0	5.65
2.75317	249.00	0	5.65
2.75567	257.00	0	5.65
2.75819	272.00	1	5.65
2.76071	310.00	0	5.65
2.76321	358.00	0	5.65
2.76571	394.00	0	5.65
2.76823	417.00	0	5.65
2.77082	435.00	0	5.65
