2.00238	380.00	0	0.00
2.00370	375.00	0	0.00
2.00502	368.00	0	0.00
2.00629	365.00	0	0.00
2.00755	362.00	0	0.00
2.00882	356.00	0	0.00
2.01009	352.00	0	0.00
2.01142	350.00	0	0.00
2.01276	346.00	0	0.00
2.01407	343.00	0	0.00
2.01533	343.00	0	0.00
2.01662	342.00	0	0.00
2.01800	342.00	0	0.00
2.01926	341.00	0	0.00
2.02052	341.00	0	0.00
2.02180	342.00	0	0.00
2.02313	343.00	0	0.00
2.02445	343.00	0	0.00
2.02571	345.00	0	0.00
2.02702	346.00	0	0.00
2.02885	344.00	0	0.00
2.03021	341.00	0	0.00
2.03148	338.00	0	0.00
2.03331	333.00	0	0.00
2.03468	328.00	0	0.00
2.03596	325.00	0	0.00
2.03724	321.00	0	0.00
2.03861	322.00	0	0.00
2.03997	325.00	0	0.00
2.04124	331.00	0	0.00
2.04250	346.00	0	0.00
2.04434	364.00	1	0.00
2.04571	381.00	0	0.00
2.04699	401.00	0	0.00
2.04832	419.00	0	0.00
2.04995	439.00	0	0.00
2.05134	450.00	0	0.00
2.05260	465.00	0	0.00
2.05393	479.00	0	0.00
2.05531	491.00	0	0.00
2.05672	496.00	0	0.00
2.05811	504.00	0	0.00
2.05987	516.00	0	0.00
2.06156	521.00	0	0.00
2.06292	524.00	0	0.00
2.06421	528.00	0	0.00
2.06558	531.00	0	0.00
2.06698	536.00	0	0.00
2.06836	539.00	0	0.00
2.06969	544.00	0	0.00
2.07141	544.00	0	0.00
2.07302	547.00	0	0.00
2.07432	548.00	0	0.00
2.07559	552.00	0	0.00
2.07697	552.00	0	0.00
2.07849	553.00	0	0.00
2.07988	553.00	0	0.00
2.08115	554.00	0	0.00
2.08284	553.00	0	0.00
2.08424	547.00	0	0.00
2.08563	546.00	0	0.00
2.08699	538.00	0	0.00
2.08844	527.00	0	0.00
2.08981	516.00	0	0.00
2.09286	478.00	1	0.00
2.09429	459.00	0	0.00
2.09569	442.00	0	0.00
2.09699	424.00	0	0.00
2.09827	409.00	0	0.00
2.09956	399.00	0	0.00
2.10092	392.00	0	0.00
2.10234	384.00	0	0.00
2.10367	374.00	0	0.00
2.10506	363.00	0	0.00
2.10646	354.00	0	0.00
2.10787	348.00	0	0.00
2.10927	342.00	0	0.00
2.11057	339.00	0	0.00
2.11187	335.00	0	0.00
2.11322	334.00	0	0.00
2.11462	334.00	0	0.00
2.11599	336.00	0	0.00
2.11734	338.00	0	0.00
2.11871	339.00	0	0.00
2.12015	338.00	0	0.00
2.12149	348.00	0	0.00
2.12285	351.00	0	0.00
2.12419	355.00	0	0.00
2.12553	360.00	0	0.00
2.12681	366.00	0	0.00
2.12810	371.00	0	0.00
2.12944	376.00	0	0.00
2.13079	383.00	0	0.00
2.13219	388.00	0	0.00
2.13357	396.00	0	0.00
2.13492	404.00	0	0.00
2.13626	414.00	0	0.00
2.13753	420.00	0	0.00
2.13882	431.00	0	0.00
2.14016	445.00	1	0.00
2.14155	457.00	0	0.00
2.14292	468.00	0	0.00
2.14532	488.00	0	0.00
2.14782	500.00	0	0.00
2.15035	510.00	0	0.00
2.15284	517.00	0	0.00
2.15534	522.00	0	0.00
2.15781	524.00	0	0.00
2.16024	523.00	0	0.00
2.16274	526.00	0	0.00
2.16525	529.00	0	0.00
2.16773	535.00	0	0.00
2.17026	537.00	0	0.00
2.17282	541.00	0	0.00
2.17530	543.00	0	0.00
2.17780	549.00	0	0.00
2.18027	544.00	0	0.00
2.18272	534.00	0	0.00
2.18522	515.00	1	0.00
2.18771	480.00	0	0.00
2.19025	440.00	0	0.00
2.19278	406.00	0	0.00
2.19528	382.00	0	0.00
2.19769	371.00	0	0.00
2.20018	361.00	0	0.00
2.20269	354.00	0	0.00
2.20519	346.00	0	0.00
2.20774	342.00	0	0.00
2.21023	340.00	0	0.00
2.21274	339.00	0	0.00
2.21515	341.00	0	0.00
2.21768	341.00	0	0.00
2.22019	344.00	0	0.00
2.22268	339.00	0	0.00
2.22523	335.00	0	0.00
2.22772	328.00	0	0.00
2.23026	320.00	0	0.00
2.23278	320.00	0	0.00
2.23527	331.00	0	0.00
2.23780	357.00	1	0.00
2.24030	390.00	0	0.00
2.24282	422.00	0	0.00
2.24536	452.00	0	0.00
2.24792	475.00	0	0.00
2.25043	491.00	0	0.00
2.25285	505.00	0	0.00
2.25531	519.00	0	0.00
2.25781	523.00	0	0.00
2.26026	528.00	0	0.00
2.26272	535.00	0	0.00
2.26520	540.00	0	0.00
2.26770	544.00	0	0.00
2.27018	550.00	0	0.00
2.27271	549.00	0	0.00
2.27545	550.00	0	0.00
2.27827	546.00	0	0.00
2.28097	538.00	0	0.00
2.28364	518.00	1	0.00
2.28632	487.00	0	0.00
2.28920	452.00	0	0.00
2.29184	417.00	0	0.00
2.29457	393.00	0	0.00
2.29730	375.00	0	0.00
2.30017	356.00	0	0.00
2.30288	340.00	0	0.00
2.30563	334.00	0	0.00
2.30842	332.00	0	5.24
2.31130	335.00	0	5.24
2.31384	339.00	0	5.24
2.31630	345.00	0	5.24
2.31884	354.00	0	5.24
2.32132	364.00	1	5.24
2.32386	373.00	0	5.24
2.32629	384.00	0	5.24
2.32883	399.00	0	5.24
2.33242	424.00	0	5.24
2.33545	449.00	0	5.24
2.33808	469.00	0	5.24
2.34097	489.00	0	5.24
2.34355	499.00	0	5.24
2.34648	511.00	0	5.24
2.34918	519.00	0	5.24
2.35201	520.00	0	5.24
2.35474	512.00	0	5.24
2.35732	522.00	0	5.24
2.35994	524.00	0	5.24
