2.00238	248.00	0	0.00
2.00371	237.00	0	0.00
2.00509	228.00	0	0.00
2.00638	222.00	0	0.00
2.00765	218.00	0	0.00
2.00891	214.00	0	0.00
2.01021	213.00	0	0.00
2.01156	212.00	0	0.00
2.01291	210.00	0	0.00
2.01419	209.00	0	0.00
2.01545	208.00	0	0.00
2.01675	208.00	0	0.00
2.01808	206.00	0	0.00
2.01943	206.00	0	0.00
2.02070	205.00	0	0.00
2.02201	205.00	0	0.00
2.02339	204.00	0	0.00
2.02477	205.00	0	0.00
2.02605	205.00	0	0.00
2.02733	205.00	0	0.00
2.02871	204.00	0	0.00
2.03008	204.00	0	0.00
2.03135	205.00	0	0.00
2.03262	206.00	0	0.00
2.03393	209.00	0	0.00
2.03531	208.00	0	0.00
2.03667	212.00	0	0.00
2.03795	212.00	0	0.00
2.03927	215.00	0	0.00
2.04064	221.00	0	0.00
2.04200	232.00	0	0.00
2.04328	245.00	0	0.00
2.04464	262.00	1	0.00
2.04602	278.00	0	0.00
2.04739	290.00	0	0.00
2.04867	305.00	0	0.00
2.04999	316.00	0	0.00
2.05136	327.00	0	0.00
2.05272	334.00	0	0.00
2.05400	341.00	0	0.00
2.05531	347.00	0	0.00
2.05669	352.00	0	0.00
2.05806	356.00	0	0.00
2.05933	361.00	0	0.00
2.06064	365.00	0	0.00
2.06202	369.00	0	0.00
2.06338	372.00	0	0.00
2.06465	374.00	0	0.00
2.06597	374.00	0	0.00
2.06735	377.00	0	0.00
2.06872	377.00	0	0.00
2.06999	380.00	0	0.00
2.07130	379.00	0	0.00
2.07264	378.00	0	0.00
2.07403	376.00	0	0.00
2.07531	374.00	0	0.00
2.07660	370.00	0	0.00
2.07794	368.00	0	0.00
2.07928	365.00	0	0.00
2.08056	362.00	0	0.00
2.08189	356.00	0	0.00
2.08324	348.00	0	0.00
2.08459	333.00	0	0.00
2.08588	309.00	1	0.00
2.08719	803.00	0	0.00
2.08861	264.00	0	0.00
2.09002	248.00	0	0.00
2.09138	236.00	0	0.00
2.09273	226.00	0	0.00
2.09404	219.00	0	0.00
2.09540	214.00	0	0.00
2.09683	210.00	0	0.00
2.09827	208.00	0	0.00
2.09962	207.00	0	0.00
2.10095	204.00	0	0.00
2.10235	203.00	0	0.00
2.10374	202.00	0	0.00
2.10518	201.00	0	0.00
2.10714	200.00	0	0.00
2.10865	199.00	0	0.00
2.11011	196.00	0	0.00
2.11148	195.00	0	0.00
2.11287	197.00	0	0.00
2.11427	195.00	0	0.00
2.11567	195.00	0	0.00
2.11705	194.00	0	0.00
2.11841	195.00	0	0.00
2.11978	196.00	0	0.00
2.12118	198.00	0	0.00
2.12255	199.00	0	0.00
2.12398	200.00	0	0.00
2.12534	203.00	0	0.00
2.12660	207.00	0	0.00
2.12791	212.00	0	0.00
2.12930	223.00	0	0.00
2.13071	241.00	1	0.00
2.13203	263.00	0	0.00
2.13339	286.00	0	0.00
