0.0050
0.0509	123.0000	5.0000
0.1011	382.0000	5.0000
0.1512	432.0000	5.0000
0.2016	419.0000	5.0000
0.2521	306.0000	5.0000
0.3025	193.0000	5.0000
0.3529	186.0000	5.0000
0.4036	192.0000	5.0000
0.4542	332.0000	5.0000
0.5046	52.0000	5.0000
0.6104	210.0000	5.0000
0.6621	192.0000	5.0000
0.7132	195.0000	5.0000
0.7636	327.0000	5.0000
0.8138	421.0000	5.0000
0.8641	392.0000	5.0000
0.9143	200.0000	5.0000
0.9653	187.0000	5.0000
1.0156	206.0000	5.0000
1.0661	398.0000	5.0000
1.1435	349.0000	5.0000
1.1944	196.0000	5.0000
1.2451	194.0000	5.0000
1.2958	304.0000	5.0000
1.3462	416.0000	5.0000
1.3968	353.0000	5.0000
1.4469	191.0000	5.0000
1.4979	190.0000	5.0000
1.5481	341.0000	5.0000
1.5984	415.0000	5.0000
1.6487	255.0000	5.0000
1.6989	193.0000	5.0000
1.7493	198.0000	5.0000
1.7996	379.0000	5.0000
1.8498	415.0000	5.0000
1.9005	211.0000	5.0000
1.9511	188.0000	5.0000
2.0019	233.0000	5.0000
2.0529	408.0000	5.0000
2.1033	373.0000	5.0000
2.1541	195.0000	5.0000
2.2333	246.0000	5.0000
2.2840	409.0000	5.0000
2.3341	377.0000	5.0000
2.3848	191.0000	5.0000
2.4352	190.0000	5.0000
2.4862	359.0000	5.0000
2.5364	411.0000	5.0000
2.5875	209.0000	5.0000
2.6382	193.0000	5.0000
2.6886	259.0000	5.0000
2.7388	411.0000	5.0000
2.7896	313.0000	5.0000
2.8405	187.0000	5.0000
2.8913	197.0000	5.0000
2.9423	395.0000	5.0000
2.9927	391.0000	5.0000
3.0429	225.0000	5.0000
3.0939	195.0000	5.0000
3.1440	365.0000	5.0000
3.1948	404.0000	5.0000
3.2452	201.0000	5.0000
3.2958	189.0000	5.0000
3.3465	328.0000	5.0000
3.3966	409.0000	5.0000
3.4467	210.0000	5.0000
3.4970	192.0000	5.0000
3.5480	305.0000	5.0000
3.5981	409.0000	5.0000
3.6487	235.0000	5.0000
3.6990	187.0000	5.0000
3.7494	255.0000	5.0000
3.8003	407.0000	5.0000
3.8512	236.0000	5.0000
3.9012	192.0000	5.0000
3.9533	273.0000	5.0000
4.0037	407.0000	5.0000
4.0539	228.0000	5.0000
4.1046	188.0000	5.0000
4.1548	283.0000	5.0000
4.2054	406.0000	5.0000
4.2555	212.0000	5.0000
4.3055	193.0000	5.0000
4.3558	321.0000	5.0000
4.4320	338.0000	5.0000
4.4828	187.0000	5.0000
4.5338	226.0000	5.0000
4.5839	404.0000	5.0000
4.6349	236.0000	5.0000
4.6855	192.0000	5.0000
4.7356	305.0000	5.0000
4.7858	406.0000	5.0000
4.8358	210.0000	5.0000
4.8865	189.0000	5.0000
4.9368	342.0000	5.0000
4.9882	402.0000	5.0000
5.0390	198.0000	5.0000
5.0897	196.0000	5.0000
5.1400	381.0000	5.0000
5.1903	379.0000	5.0000
5.2404	190.0000	5.0000
5.2913	198.0000	5.0000
5.3415	395.0000	5.0000
5.3919	305.0000	5.0000
5.4424	193.0000	5.0000
5.4924	228.0000	5.0000
5.5439	405.0000	5.0000
5.5939	234.0000	5.0000
5.6446	187.0000	5.0000
5.6957	260.0000	5.0000
5.7462	406.0000	5.0000
5.7966	222.0000	5.0000
5.8475	193.0000	5.0000
5.8976	298.0000	5.0000
5.9479	408.0000	5.0000
5.9987	212.0000	5.0000
6.0493	189.0000	5.0000
6.0994	356.0000	5.0000
6.1495	406.0000	5.0000
6.2000	203.0000	5.0000
6.2502	194.0000	5.0000
6.3011	354.0000	5.0000
6.3515	398.0000	5.0000
6.4020	196.0000	5.0000
6.4529	191.0000	5.0000
6.5038	382.0000	5.0000
6.5545	372.0000	5.0000
6.6052	194.0000	5.0000
6.6560	208.0000	5.0000
6.7065	401.0000	5.0000
6.7571	293.0000	5.0000
6.8076	188.0000	5.0000
6.8585	257.0000	5.0000
6.9090	407.0000	5.0000
6.9592	214.0000	5.0000
7.0096	194.0000	5.0000
7.0603	343.0000	5.0000
7.1110	399.0000	5.0000
7.1900	189.0000	5.0000
7.2406	319.0000	5.0000
7.2914	406.0000	5.0000
7.3420	201.0000	5.0000
7.3929	196.0000	5.0000
7.4433	378.0000	5.0000
7.4940	382.0000	5.0000
7.5445	189.0000	5.0000
7.5949	210.0000	5.0000
7.6457	404.0000	5.0000
7.6963	237.0000	5.0000
7.7473	193.0000	5.0000
