0.0050
0.0508	423.0000	6.0000
0.1008	393.0000	6.0000
0.1530	199.0000	6.0000
0.2032	187.0000	6.0000
0.2537	208.0000	6.0000
0.3047	400.0000	6.0000
0.3552	411.0000	6.0000
0.4053	206.0000	6.0000
0.4554	193.0000	6.0000
0.5061	236.0000	6.0000
0.6164	308.0000	6.0000
0.6667	188.0000	6.0000
0.7177	196.0000	6.0000
0.7681	393.0000	6.0000
0.8186	399.0000	6.0000
0.8694	197.0000	6.0000
0.9196	195.0000	6.0000
0.9701	371.0000	6.0000
1.0211	397.0000	6.0000
1.0712	195.0000	6.0000
1.1320	197.0000	6.0000
1.1843	397.0000	6.0000
1.2345	298.0000	6.0000
1.2933	193.0000	6.0000
1.3439	297.0000	6.0000
1.3948	406.0000	6.0000
1.4458	200.0000	6.0000
1.4960	191.0000	6.0000
1.5463	380.0000	6.0000
1.5967	362.0000	6.0000
1.6468	194.0000	6.0000
1.6978	244.0000	6.0000
1.7483	404.0000	6.0000
1.7991	207.0000	6.0000
1.8501	190.0000	6.0000
1.9004	377.0000	6.0000
1.9512	326.0000	6.0000
2.0014	193.0000	6.0000
2.0524	300.0000	6.0000
2.1032	398.0000	6.0000
2.1533	193.0000	6.0000
2.2328	360.0000	6.0000
2.2837	349.0000	6.0000
2.3344	193.0000	6.0000
2.3854	310.0000	6.0000
2.4360	389.0000	6.0000
2.4862	190.0000	6.0000
2.5371	245.0000	6.0000
2.5880	399.0000	6.0000
2.6387	197.0000	6.0000
2.6893	209.0000	6.0000
2.7400	398.0000	6.0000
2.7900	201.0000	6.0000
2.8404	193.0000	6.0000
2.8908	393.0000	6.0000
2.9416	206.0000	6.0000
2.9925	196.0000	6.0000
3.0434	393.0000	6.0000
3.0935	212.0000	6.0000
3.1440	191.0000	6.0000
3.1949	392.0000	6.0000
3.2459	207.0000	6.0000
3.2968	198.0000	6.0000
3.3470	393.0000	6.0000
3.3998	199.0000	6.0000
3.4501	217.0000	6.0000
3.5001	395.0000	6.0000
3.5502	198.0000	6.0000
3.6007	241.0000	6.0000
3.6509	394.0000	6.0000
3.7018	190.0000	6.0000
3.7528	282.0000	6.0000
3.8031	390.0000	6.0000
3.8539	194.0000	6.0000
3.9049	336.0000	6.0000
3.9554	353.0000	6.0000
4.0057	189.0000	6.0000
4.0565	360.0000	6.0000
4.1074	260.0000	6.0000
4.1580	194.0000	6.0000
4.2085	380.0000	6.0000
4.2594	224.0000	6.0000
4.3095	191.0000	6.0000
4.3602	389.0000	6.0000
4.4315	194.0000	6.0000
4.4818	314.0000	6.0000
4.5340	362.0000	6.0000
4.5846	189.0000	6.0000
4.6347	353.0000	6.0000
4.6847	297.0000	6.0000
4.7349	194.0000	6.0000
4.7857	370.0000	6.0000
4.8365	245.0000	6.0000
4.8865	191.0000	6.0000
4.9373	385.0000	6.0000
4.9880	212.0000	6.0000
5.0381	200.0000	6.0000
5.0891	395.0000	6.0000
5.1398	197.0000	6.0000
5.1906	229.0000	6.0000
5.2416	396.0000	6.0000
5.2921	196.0000	6.0000
5.3429	312.0000	6.0000
5.3938	362.0000	6.0000
5.4447	190.0000	6.0000
5.4954	367.0000	6.0000
5.5456	250.0000	6.0000
5.5965	196.0000	6.0000
5.6466	386.0000	6.0000
5.6969	214.0000	6.0000
5.7471	195.0000	6.0000
5.7972	394.0000	6.0000
5.8478	201.0000	6.0000
5.8989	230.0000	6.0000
5.9498	395.0000	6.0000
6.0001	191.0000	6.0000
6.0511	296.0000	6.0000
6.1019	385.0000	6.0000
6.1520	194.0000	6.0000
6.2029	344.0000	6.0000
6.2530	326.0000	6.0000
6.3032	190.0000	6.0000
6.3537	370.0000	6.0000
6.4043	231.0000	6.0000
6.4548	196.0000	6.0000
6.5058	391.0000	6.0000
6.5565	206.0000	6.0000
6.6379	368.0000	6.0000
6.6898	229.0000	6.0000
6.7402	196.0000	6.0000
6.7905	392.0000	6.0000
6.8405	206.0000	6.0000
6.8908	200.0000	6.0000
6.9415	397.0000	6.0000
6.9923	198.0000	6.0000
7.0432	265.0000	6.0000
7.0937	389.0000	6.0000
7.1441	189.0000	6.0000
7.1946	343.0000	6.0000
7.2449	323.0000	6.0000
7.2953	195.0000	6.0000
7.3454	371.0000	6.0000
7.3955	239.0000	6.0000
7.4466	192.0000	6.0000
7.4975	392.0000	6.0000
7.5481	101.0000	6.0000
7.5981	241.0000	6.0000
7.6485	391.0000	6.0000
7.6988	190.0000	6.0000
7.7490	328.0000	6.0000
7.7997	301.0000	6.0000
7.8507	195.0000	6.0000
7.9010	386.0000	6.0000
7.9514	206.0000	6.0000
8.0019	215.0000	6.0000
8.0520	394.0000	6.0000
8.1024	195.0000	6.0000
8.1526	332.0000	6.0000
8.2030	143.0000	6.0000
8.2534	191.0000	6.0000
8.3039	386.0000	6.0000
8.3543	202.0000	6.0000
8.4046	265.0000	6.0000
8.4551	382.0000	6.0000
8.5058	190.0000	6.0000
8.5564	365.0000	6.0000
8.6067	221.0000	6.0000
8.6569	200.0000	6.0000
8.7072	394.0000	6.0000
8.7575	192.0000	6.0000
8.8084	307.0000	6.0000
8.8593	323.0000	6.0000
