0.00	622.00
0.00	623.00
0.01	610.00
0.02	602.00
0.03	636.00
0.04	669.00
0.05	683.00
0.06	658.00
0.07	611.00
0.08	589.00
0.09	603.00
0.10	660.00
0.11	685.00
0.12	660.00
0.13	609.00
0.14	590.00
0.15	612.00
0.16	656.00
0.17	685.00
0.18	671.00
0.19	635.00
0.20	606.00
0.21	604.00
0.22	622.00
0.23	658.00
0.24	668.00
0.25	650.00
0.26	618.00
0.27	598.00
0.28	605.00
0.29	645.00
0.30	687.00
0.31	686.00
0.32	636.00
0.33	595.00
0.34	594.00
0.35	634.00
0.36	673.00
0.37	681.00
0.38	638.00
0.39	599.00
0.40	597.00
0.41	627.00
0.42	663.00
0.43	677.00
0.44	661.00
0.45	629.00
0.46	609.00
0.47	598.00
0.48	629.00
0.49	661.00
0.50	672.00
0.51	644.00
0.52	601.00
0.53	593.00
0.54	617.00
0.55	673.00
0.56	695.00
0.57	667.00
0.58	617.00
0.59	587.00
0.60	609.00
0.61	649.00
0.62	674.00
0.63	666.00
0.64	617.00
0.65	601.00
0.66	608.00
0.67	639.00
0.68	669.00
0.69	680.00
0.70	661.00
0.71	627.00
0.72	599.00
0.73	604.00
0.74	642.00
0.75	672.00
0.76	671.00
0.77	623.00
0.78	591.00
0.79	596.00
0.80	644.00
0.81	685.00
0.82	688.00
0.83	647.00
0.84	602.00
0.85	598.00
0.86	623.00
0.87	659.00
0.88	671.00
0.89	647.00
0.90	616.00
0.91	604.00
0.92	609.00
0.93	644.00
0.94	674.00
0.95	681.00
0.96	650.00
0.97	606.00
0.98	589.00
0.99	613.00
1.00	668.00
1.01	686.00
1.02	650.00
1.03	602.00
1.04	585.00
1.05	617.00
1.06	661.00
1.07	684.00
1.08	672.00
1.09	629.00
1.10	607.00
1.11	610.00
1.12	628.00
1.13	661.00
1.14	670.00
1.15	647.00
1.16	619.00
1.17	596.00
1.18	610.00
1.19	651.00
1.20	683.00
1.21	683.00
1.22	632.00
1.23	593.00
1.24	588.00
1.25	635.00
1.26	680.00
1.27	680.00
1.28	641.00
1.29	599.00
1.30	601.00
1.31	628.00
1.32	666.00
1.33	679.00
1.34	662.00
1.35	628.00
1.36	612.00
1.37	600.00
1.38	630.00
1.39	665.00
1.40	675.00
1.41	641.00
1.42	597.00
1.43	592.00
1.44	621.00
1.45	672.00
1.46	696.00
1.47	670.00
1.48	620.00
1.49	588.00
1.50	602.00
1.51	648.00
1.52	675.00
1.53	663.00
1.54	620.00
1.55	601.00
1.56	610.00
1.57	635.00
1.58	668.00
1.59	682.00
1.60	663.00
1.61	629.00
1.62	602.00
1.63	599.00
1.64	642.00
1.65	675.00
1.66	676.00
1.67	621.00
1.68	592.00
1.69	593.00
1.70	629.00
1.71	681.00
1.72	686.00
1.73	650.00
1.74	605.00
1.75	602.00
1.76	623.00
1.77	654.00
1.78	672.00
1.79	653.00
1.80	623.00
1.81	606.00
1.82	606.00
1.83	638.00
1.84	675.00
1.85	687.00
1.86	655.00
1.87	616.00
1.88	587.00
1.89	611.00
1.90	658.00
1.91	683.00
1.92	657.00
1.93	601.00
1.94	589.00
1.95	613.00
1.96	654.00
1.97	685.00
1.98	675.00
1.99	637.00
2.00	610.00
2.01	607.00
2.02	619.00
2.03	657.00
2.04	673.00
2.05	656.00
2.06	622.00
2.07	594.00
2.08	605.00
2.09	645.00
2.10	683.00
2.11	691.00
2.12	637.00
2.13	595.00
2.14	589.00
2.15	623.00
2.16	674.00
2.17	679.00
2.18	636.00
2.19	600.00
2.20	601.00
2.21	625.00
2.22	656.00
2.23	680.00
2.24	667.00
2.25	635.00
2.26	610.00
2.27	602.00
2.28	625.00
2.29	663.00
2.30	679.00
2.31	649.00
2.32	594.00
2.33	588.00
2.34	614.00
2.35	658.00
2.36	696.00
2.37	671.00
2.38	621.00
2.39	590.00
2.40	605.00
2.41	645.00
2.42	673.00
2.43	670.00
2.44	629.00
2.45	608.00
2.46	605.00
2.47	627.00
2.48	660.00
2.49	680.00
2.50	671.00
2.51	638.00
2.52	611.00
2.53	595.00
2.54	633.00
2.55	674.00
2.56	680.00
2.57	630.00
2.58	597.00
2.59	594.00
2.60	631.00
2.61	675.00
2.62	692.00
2.63	649.00
2.64	610.00
2.65	600.00
2.66	612.00
2.67	649.00
2.68	667.00
2.69	658.00
2.70	628.00
2.71	609.00
2.72	604.00
2.73	629.00
2.74	663.00
2.75	690.00
2.76	665.00
2.77	616.00
2.78	586.00
2.79	598.00
2.80	658.00
2.81	685.00
2.82	663.00
2.83	613.00
2.84	589.00
2.85	604.00
2.86	653.00
2.87	679.00
2.88	682.00
2.89	641.00
2.90	611.00
2.91	605.00
2.92	614.00
2.93	652.00
2.94	673.00
2.95	660.00
2.96	623.00
2.97	598.00
2.98	599.00
2.99	646.00
3.00	683.00
3.01	690.00
3.02	641.00
3.03	599.00
3.04	288.00
3.05	618.00
3.06	667.00
3.07	678.00
3.08	645.00
3.09	604.00
3.10	599.00
3.11	626.00
3.12	655.00
3.13	680.00
3.14	671.00
3.15	640.00
3.16	613.00
3.17	599.00
3.18	617.00
3.19	659.00
3.20	680.00
3.21	654.00
3.22	610.00
3.23	587.00
3.24	609.00
3.25	657.00
3.26	695.00
3.27	674.00
3.28	627.00
3.29	593.00
3.30	598.00
3.31	634.00
3.32	666.00
3.33	672.00
3.34	637.00
3.35	607.00
3.36	606.00
3.37	619.00
3.38	654.00
3.39	682.00
3.40	682.00
3.41	646.00
3.42	608.00
3.43	591.00
3.44	625.00
3.45	667.00
3.46	685.00
3.47	638.00
3.48	596.00
3.49	590.00
3.50	623.00
3.51	666.00
3.52	689.00
3.53	665.00
3.54	617.00
3.55	604.00
3.56	610.00
3.57	639.00
3.58	665.00
3.59	668.00
3.60	640.00
3.61	616.00
3.62	599.00
3.63	619.00
3.64	662.00
3.65	688.00
3.66	684.00
3.67	636.00
3.68	591.00
3.69	594.00
3.70	639.00
3.71	681.00
3.72	682.00
3.73	621.00
3.74	593.00
3.75	600.00
3.76	632.00
3.77	668.00
3.78	682.00
3.79	660.00
3.80	625.00
3.81	610.00
3.82	606.00
3.83	637.00
3.84	666.00
3.85	674.00
3.86	639.00
3.87	601.00
3.88	592.00
3.89	627.00
3.90	671.00
3.91	694.00
3.92	669.00
3.93	607.00
3.94	589.00
3.95	608.00
3.96	653.00
3.97	673.00
3.98	660.00
3.99	618.00
4.00	597.00
4.01	611.00
4.02	637.00
4.03	668.00
4.04	681.00
4.05	659.00
4.06	620.00
4.07	596.00
4.08	604.00
4.09	644.00
4.10	684.00
4.11	672.00
4.12	622.00
4.13	591.00
4.14	598.00
4.15	641.00
4.16	683.00
4.17	689.00
4.18	638.00
4.19	605.00
4.20	597.00
4.21	618.00
4.22	655.00
4.23	671.00
4.24	654.00
4.25	622.00
4.26	606.00
4.27	606.00
4.28	639.00
4.29	670.00
4.30	690.00
4.31	662.00
4.32	614.00
4.33	591.00
4.34	612.00
4.35	661.00
4.36	687.00
4.37	663.00
4.38	605.00
4.39	588.00
4.40	612.00
4.41	652.00
4.42	685.00
4.43	672.00
4.44	633.00
4.45	609.00
4.46	604.00
4.47	621.00
4.48	657.00
4.49	671.00
4.50	653.00
4.51	619.00
4.52	592.00
4.53	604.00
4.54	643.00
4.55	688.00
4.56	691.00
4.57	640.00
4.58	598.00
4.59	587.00
4.60	629.00
4.61	672.00
4.62	679.00
4.63	641.00
4.64	602.00
4.65	600.00
4.66	624.00
4.67	663.00
4.68	679.00
4.69	670.00
4.70	635.00
4.71	617.00
4.72	598.00
4.73	624.00
4.74	661.00
4.75	678.00
4.76	642.00
4.77	608.00
4.78	589.00
4.79	615.00
4.80	667.00
4.81	692.00
4.82	673.00
4.83	619.00
4.84	591.00
4.85	608.00
4.86	644.00
4.87	670.00
4.88	664.00
4.89	629.00
4.90	603.00
4.91	606.00
4.92	627.00
4.93	662.00
4.94	678.00
4.95	671.00
4.96	635.00
4.97	595.00
4.98	596.00
4.99	631.00
5.00	672.00
5.01	682.00
5.02	627.00
5.03	588.00
5.04	591.00
5.05	629.00
5.06	678.00
5.07	690.00
5.08	651.00
5.09	611.00
5.10	599.00
5.11	611.00
